iter	Logloss
299	0.0002371756401
300	0.0002371756401
301	0.0002371756401
302	0.0002371756401
303	0.0002371756401
304	0.0002371756401
305	0.0002371756401
306	0.0002371756401
307	0.0002371756401
308	0.0002371756401
309	0.0002371756401
310	0.0002371756401
311	0.0002371756401
312	0.0002371756401
313	0.0002371756401
314	0.0002371756401
315	0.0002371756401
316	0.0002371756401
317	0.0002371756401
318	0.0002371756401
319	0.0002371756401
320	0.0002371756401
321	0.0002371756401
322	0.0002371756401
323	0.0002371756401
324	0.0002371756401
325	0.0002371756401
326	0.0002371756401
327	0.0002371756401
328	0.0002371756401
329	0.0002371756401
330	0.0002371756401
331	0.0002371756401
332	0.0002371756401
333	0.0002371756401
334	0.0002371756401
335	0.0002371756401
336	0.0002371756401
337	0.0002371756401
338	0.0002371756401
339	0.0002371756401
340	0.0002371756401
341	0.0002371756401
342	0.0002371756401
343	0.0002371756401
344	0.0002371756401
345	0.0002371756401
346	0.0002371756401
347	0.0002371756401
348	0.0002371756401
349	0.0002371756401
350	0.0002371756401
351	0.0002371756401
352	0.0002371756401
353	0.0002371756401
354	0.0002371756401
355	0.0002371756401
356	0.0002371756401
357	0.0002371756401
358	0.0002371756401
359	0.0002371756401
360	0.0002371756401
361	0.0002371756401
362	0.0002371756401
363	0.0002371756401
364	0.0002371756401
365	0.0002371756401
366	0.0002371756401
367	0.0002371756401
368	0.0002371756401
369	0.0002371756401
370	0.0002371756401
371	0.0002371756401
372	0.0002371756401
373	0.0002371756401
374	0.0002371756401
375	0.0002371756401
376	0.0002371756401
377	0.0002371756401
378	0.0002371756401
379	0.0002371756401
380	0.0002371756401
381	0.0002371756401
382	0.0002371756401
383	0.0002371756401
384	0.0002371756401
385	0.0002371756401
386	0.0002371756401
387	0.0002371756401
388	0.0002371756401
389	0.0002371756401
390	0.0002371756401
391	0.0002371756401
392	0.0002371756401
393	0.0002371756401
394	0.0002371756401
395	0.0002371756401
396	0.0002371756401
397	0.0002371756401
398	0.0002371756401
399	0.0002371756401
400	0.0002371756401
401	0.0002371756401
402	0.0002371756401
403	0.0002371756401
404	0.0002371756401
405	0.0002371756401
406	0.0002371756401
407	0.0002371756401
408	0.0002371756401
409	0.0002371756401
410	0.0002371756401
411	0.0002371756401
412	0.0002371756401
413	0.0002371756401
414	0.0002371756401
415	0.0002371756401
416	0.0002371756401
417	0.0002371756401
418	0.0002371756401
419	0.0002371756401
420	0.0002371756401
421	0.0002371756401
422	0.0002371756401
423	0.0002371756401
424	0.0002371756401
425	0.0002371756401
426	0.0002371756401
427	0.0002371756401
428	0.0002371756401
429	0.0002371756401
430	0.0002371756401
431	0.0002371756401
432	0.0002371756401
433	0.0002371756401
434	0.0002371756401
435	0.0002371756401
436	0.0002371756401
437	0.0002371756401
438	0.0002371756401
439	0.0002371756401
440	0.0002371756401
441	0.0002371756401
442	0.0002371756401
443	0.0002371756401
444	0.0002371756401
445	0.0002371756401
446	0.0002371756401
447	0.0002371756401
448	0.0002371756401
449	0.0002371756401
450	0.0002371756401
451	0.0002371756401
452	0.0002371756401
453	0.0002371756401
454	0.0002371756401
455	0.0002371756401
456	0.0002371756401
457	0.0002371756401
458	0.0002371756401
459	0.0002371756401
460	0.0002371756401
461	0.0002371756401
462	0.0002371756401
463	0.0002371756401
464	0.0002371756401
465	0.0002371756401
466	0.0002371756401
467	0.0002371756401
468	0.0002371756401
469	0.0002371756401
470	0.0002371756401
471	0.0002371756401
472	0.0002371756401
473	0.0002371756401
474	0.0002371756401
475	0.0002371756401
476	0.0002371756401
477	0.0002371756401
478	0.0002371756401
479	0.0002371756401
480	0.0002371756401
481	0.0002371756401
482	0.0002371756401
483	0.0002371756401
484	0.0002371756401
485	0.0002371756401
486	0.0002371756401
487	0.0002371756401
488	0.0002371756401
489	0.0002371756401
490	0.0002371756401
491	0.0002371756401
492	0.0002371756401
493	0.0002371756401
494	0.0002371756401
495	0.0002371756401
496	0.0002371756401
497	0.0002371756401
498	0.0002371756401
499	0.0002371756401
500	0.0002371756401
501	0.0002371756401
502	0.0002371756401
503	0.0002371756401
504	0.0002371756401
505	0.0002371756401
506	0.0002371756401
507	0.0002371756401
508	0.0002371756401
509	0.0002371756401
510	0.0002371756401
511	0.0002371756401
512	0.0002371756401
513	0.0002371756401
514	0.0002371756401
515	0.0002371756401
516	0.0002371756401
517	0.0002371756401
518	0.0002371756401
519	0.0002371756401
520	0.0002371756401
521	0.0002371756401
522	0.0002371756401
523	0.0002371756401
524	0.0002371756401
525	0.0002371756401
526	0.0002371756401
527	0.0002371756401
528	0.0002371756401
529	0.0002371756401
530	0.0002371756401
531	0.0002371756401
532	0.0002371756401
533	0.0002371756401
534	0.0002371756401
535	0.0002371756401
536	0.0002371756401
537	0.0002371756401
538	0.0002371756401
539	0.0002371756401
540	0.0002371756401
541	0.0002371756401
542	0.0002371756401
543	0.0002371756401
544	0.0002371756401
545	0.0002371756401
546	0.0002371756401
547	0.0002371756401
548	0.0002371756401
549	0.0002371756401
550	0.0002371756401
551	0.0002371756401
552	0.0002371756401
553	0.0002371756401
554	0.0002371756401
555	0.0002371756401
556	0.0002371756401
557	0.0002371756401
558	0.0002371756401
559	0.0002371756401
560	0.0002371756401
561	0.0002371756401
562	0.0002371756401
563	0.0002371756401
564	0.0002371756401
565	0.0002371756401
566	0.0002371756401
567	0.0002371756401
568	0.0002371756401
569	0.0002371756401
570	0.0002371756401
571	0.0002371756401
572	0.0002371756401
573	0.0002371756401
574	0.0002371756401
575	0.0002371756401
576	0.0002371756401
577	0.0002371756401
578	0.0002371756401
579	0.0002371756401
580	0.0002371756401
581	0.0002371756401
582	0.0002371756401
583	0.0002371756401
584	0.0002371756401
585	0.0002371756401
586	0.0002371756401
587	0.0002371756401
588	0.0002371756401
589	0.0002371756401
590	0.0002371756401
591	0.0002371756401
592	0.0002371756401
593	0.0002371756401
594	0.0002371756401
595	0.0002371756401
596	0.0002371756401
597	0.0002371756401
598	0.0002371756401
599	0.0002371756401
600	0.0002371756401
601	0.0002371756401
602	0.0002371756401
603	0.0002371756401
604	0.0002371756401
605	0.0002371756401
606	0.0002371756401
607	0.0002371756401
608	0.0002371756401
609	0.0002371756401
610	0.0002371756401
611	0.0002371756401
612	0.0002371756401
613	0.0002371756401
614	0.0002371756401
615	0.0002371756401
616	0.0002371756401
617	0.0002371756401
618	0.0002371756401
619	0.0002371756401
620	0.0002371756401
621	0.0002371756401
622	0.0002371756401
623	0.0002371756401
624	0.0002371756401
625	0.0002371756401
626	0.0002371756401
627	0.0002371756401
628	0.0002371756401
629	0.0002371756401
630	0.0002371756401
631	0.0002371756401
632	0.0002371756401
633	0.0002371756401
634	0.0002371756401
635	0.0002371756401
636	0.0002371756401
637	0.0002371756401
638	0.0002371756401
639	0.0002371756401
640	0.0002371756401
641	0.0002371756401
642	0.0002371756401
643	0.0002371756401
644	0.0002371756401
645	0.0002371756401
646	0.0002371756401
647	0.0002371756401
648	0.0002371756401
649	0.0002371756401
650	0.0002371756401
651	0.0002371756401
652	0.0002371756401
653	0.0002371756401
654	0.0002371756401
655	0.0002371756401
656	0.0002371756401
657	0.0002371756401
658	0.0002371756401
659	0.0002371756401
660	0.0002371756401
661	0.0002371756401
662	0.0002371756401
663	0.0002371756401
664	0.0002371756401
665	0.0002371756401
666	0.0002371756401
667	0.0002371756401
668	0.0002371756401
669	0.0002371756401
670	0.0002371756401
671	0.0002371756401
672	0.0002371756401
673	0.0002371756401
674	0.0002371756401
675	0.0002371756401
676	0.0002371756401
677	0.0002371756401
678	0.0002371756401
679	0.0002371756401
680	0.0002371756401
681	0.0002371756401
682	0.0002371756401
683	0.0002371756401
684	0.0002371756401
685	0.0002371756401
686	0.0002371756401
687	0.0002371756401
688	0.0002371756401
689	0.0002371756401
690	0.0002371756401
691	0.0002371756401
692	0.0002371756401
693	0.0002371756401
694	0.0002371756401
695	0.0002371756401
696	0.0002371756401
697	0.0002371756401
698	0.0002371756401
699	0.0002371756401
700	0.0002371756401
701	0.0002371756401
702	0.0002371756401
703	0.0002371756401
704	0.0002371756401
705	0.0002371756401
706	0.0002371756401
707	0.0002371756401
708	0.0002371756401
709	0.0002371756401
710	0.0002371756401
711	0.0002371756401
712	0.0002371756401
713	0.0002371756401
714	0.0002371756401
715	0.0002371756401
716	0.0002371756401
717	0.0002371756401
718	0.0002371756401
719	0.0002371756401
720	0.0002371756401
721	0.0002371756401
722	0.0002371756401
723	0.0002371756401
724	0.0002371756401
725	0.0002371756401
726	0.0002371756401
727	0.0002371756401
728	0.0002371756401
729	0.0002371756401
730	0.0002371756401
731	0.0002371756401
732	0.0002371756401
733	0.0002371756401
734	0.0002371756401
735	0.0002371756401
736	0.0002371756401
737	0.0002371756401
738	0.0002371756401
739	0.0002371756401
740	0.0002371756401
741	0.0002371756401
742	0.0002371756401
743	0.0002371756401
744	0.0002371756401
745	0.0002371756401
746	0.0002371756401
747	0.0002371756401
748	0.0002371756401
749	0.0002371756401
750	0.0002371756401
751	0.0002371756401
752	0.0002371756401
753	0.0002371756401
754	0.0002371756401
755	0.0002371756401
756	0.0002371756401
757	0.0002371756401
758	0.0002371756401
759	0.0002371756401
760	0.0002371756401
761	0.0002371756401
762	0.0002371756401
763	0.0002371756401
764	0.0002371756401
765	0.0002371756401
766	0.0002371756401
767	0.0002371756401
768	0.0002371756401
769	0.0002371756401
770	0.0002371756401
771	0.0002371756401
772	0.0002371756401
773	0.0002371756401
774	0.0002371756401
775	0.0002371756401
776	0.0002371756401
777	0.0002371756401
778	0.0002371756401
779	0.0002371756401
780	0.0002371756401
781	0.0002371756401
782	0.0002371756401
783	0.0002371756401
784	0.0002371756401
785	0.0002371756401
786	0.0002371756401
787	0.0002371756401
788	0.0002371756401
789	0.0002371756401
790	0.0002371756401
791	0.0002371756401
792	0.0002371756401
793	0.0002371756401
794	0.0002371756401
795	0.0002371756401
796	0.0002371756401
797	0.0002371756401
798	0.0002371756401
799	0.0002371756401
800	0.0002371756401
801	0.0002371756401
802	0.0002371756401
803	0.0002371756401
804	0.0002371756401
805	0.0002371756401
806	0.0002371756401
807	0.0002371756401
808	0.0002371756401
809	0.0002371756401
810	0.0002371756401
811	0.0002371756401
812	0.0002371756401
813	0.0002371756401
814	0.0002371756401
815	0.0002371756401
816	0.0002371756401
817	0.0002371756401
818	0.0002371756401
819	0.0002371756401
820	0.0002371756401
821	0.0002371756401
822	0.0002371756401
823	0.0002371756401
824	0.0002371756401
825	0.0002371756401
826	0.0002371756401
827	0.0002371756401
828	0.0002371756401
829	0.0002371756401
830	0.0002371756401
831	0.0002371756401
832	0.0002371756401
833	0.0002371756401
834	0.0002371756401
835	0.0002371756401
836	0.0002371756401
837	0.0002371756401
838	0.0002371756401
839	0.0002371756401
840	0.0002371756401
841	0.0002371756401
842	0.0002371756401
843	0.0002371756401
844	0.0002371756401
845	0.0002371756401
846	0.0002371756401
847	0.0002371756401
848	0.0002371756401
849	0.0002371756401
850	0.0002371756401
851	0.0002371756401
852	0.0002371756401
853	0.0002371756401
854	0.0002371756401
855	0.0002371756401
856	0.0002371756401
857	0.0002371756401
858	0.0002371756401
859	0.0002371756401
860	0.0002371756401
861	0.0002371756401
862	0.0002371756401
863	0.0002371756401
864	0.0002371756401
865	0.0002371756401
866	0.0002371756401
867	0.0002371756401
868	0.0002371756401
869	0.0002371756401
870	0.0002371756401
871	0.0002371756401
872	0.0002371756401
873	0.0002371756401
874	0.0002371756401
875	0.0002371756401
876	0.0002371756401
877	0.0002371756401
878	0.0002371756401
879	0.0002371756401
880	0.0002371756401
881	0.0002371756401
882	0.0002371756401
883	0.0002371756401
884	0.0002371756401
885	0.0002371756401
886	0.0002371756401
887	0.0002371756401
888	0.0002371756401
889	0.0002371756401
890	0.0002371756401
891	0.0002371756401
892	0.0002371756401
893	0.0002371756401
894	0.0002371756401
895	0.0002371756401
896	0.0002371756401
897	0.0002371756401
898	0.0002371756401
899	0.0002371756401
900	0.0002371756401
901	0.0002371756401
902	0.0002371756401
903	0.0002371756401
904	0.0002371756401
905	0.0002371756401
906	0.0002371756401
907	0.0002371756401
908	0.0002371756401
909	0.0002371756401
910	0.0002371756401
911	0.0002371756401
912	0.0002371756401
913	0.0002371756401
914	0.0002371756401
915	0.0002371756401
916	0.0002371756401
917	0.0002371756401
918	0.0002371756401
919	0.0002371756401
920	0.0002371756401
921	0.0002371756401
922	0.0002371756401
923	0.0002371756401
924	0.0002371756401
925	0.0002371756401
926	0.0002371756401
927	0.0002371756401
928	0.0002371756401
929	0.0002371756401
930	0.0002371756401
931	0.0002371756401
932	0.0002371756401
933	0.0002371756401
934	0.0002371756401
935	0.0002371756401
936	0.0002371756401
937	0.0002371756401
938	0.0002371756401
939	0.0002371756401
940	0.0002371756401
941	0.0002371756401
942	0.0002371756401
943	0.0002371756401
944	0.0002371756401
945	0.0002371756401
946	0.0002371756401
947	0.0002371756401
948	0.0002371756401
949	0.0002371756401
950	0.0002371756401
951	0.0002371756401
952	0.0002371756401
953	0.0002371756401
954	0.0002371756401
955	0.0002371756401
956	0.0002371756401
957	0.0002371756401
958	0.0002371756401
959	0.0002371756401
960	0.0002371756401
961	0.0002371756401
962	0.0002371756401
963	0.0002371756401
964	0.0002371756401
965	0.0002371756401
966	0.0002371756401
967	0.0002371756401
968	0.0002371756401
969	0.0002371756401
970	0.0002371756401
971	0.0002371756401
972	0.0002371756401
973	0.0002371756401
974	0.0002371756401
975	0.0002371756401
976	0.0002371756401
977	0.0002371756401
978	0.0002371756401
979	0.0002371756401
980	0.0002371756401
981	0.0002371756401
982	0.0002371756401
983	0.0002371756401
984	0.0002371756401
985	0.0002371756401
986	0.0002371756401
987	0.0002371756401
988	0.0002371756401
989	0.0002371756401
990	0.0002371756401
991	0.0002371756401
992	0.0002371756401
993	0.0002371756401
994	0.0002371756401
995	0.0002371756401
996	0.0002371756401
997	0.0002371756401
998	0.0002371756401
999	0.0002371756401
